INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',257,'20.09.1996','09.10.1996',881617,7,99,26,4700713,3194960,923583,2976008);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Архстояние',194,'07.06.1998','03.07.1998',897322,5,100,10,7015699,652339,639236,3243967);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Биеннале дизайна и современного искусства',536,'31.01.1994','17.02.1994',24770,3,74,49,9867032,5880462,3640890,3839254);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовское действо',428,'08.04.1994','01.05.1994',22694,4,159,41,8334164,7494373,1175188,2686671);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фестиваль народных мастеров и художников',329,'04.05.1994','16.05.1994',881687,7,195,43,7051895,2397719,852147,1913538);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фольклорный фестиваль',213,'08.10.2006','05.11.2006',666057,6,491,40,8164773,2150293,2930233,1296068);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сокровища севера. Мастера и художники',353,'29.09.2005','21.10.2005',120892,4,407,44,8907495,2319676,1887163,2086461);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',329,'28.08.2008','10.09.2008',426591,4,182,29,1376453,8831224,2447205,3005437);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Арт-Фест',490,'16.09.2013','22.09.2013',637109,6,305,42,393008,9331254,104733,4760594);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Comicfestival München 2021',503,'02.09.2017','30.09.2017',240594,6,447,2,8374631,3491209,4677330,42625);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hurricane Festival',545,'08.09.1993','18.09.1993',68448,3,303,22,2405551,782610,3512342,3853988);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Southside Festival ',255,'23.04.2018','22.05.2018',230958,7,50,13,651108,1936324,2220232,2001558);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst Handwerkermarkt Nordenham',398,'02.03.2010','18.03.2010',512086,2,351,35,1040115,459058,708908,3328754);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Artmuc Spring',329,'03.07.2013','05.07.2013',647772,6,166,11,6083286,6933546,4695452,1261240);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Spirituality & Healing / ESOTERIK Days Stuttgart',542,'15.06.1993','16.07.1993',777267,4,20,47,5824478,2849524,3713443,2827974);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Nature One',261,'29.07.2012','19.08.2012',345513,7,236,37,5597814,9750567,3284206,3163698);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Waldfrieden Wonderland',222,'27.05.1997','02.06.1997',634121,2,225,47,8459517,5856567,3747479,2306717);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Green Fest',412,'14.04.2002','27.04.2002',527119,3,136,33,1699860,4638342,4270200,4617895);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Positions Art',520,'02.10.1995','13.10.1995',174542,3,282,38,8805856,1340698,4819682,2980479);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('PHOTOPIA',442,'09.01.2005','01.02.2005',374523,7,414,25,6599095,4391395,797079,4083010);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Heidelberger Herbst',37,'09.02.1998','18.02.1998',596805,2,57,23,9185902,8059186,974580,3894962);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('MagicCon',34,'23.10.1999','23.11.1999',689008,1,75,18,1009238,7051788,3080244,2487397);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst & Antiquitäten',6,'03.01.2015','01.02.2015',724093,8,237,41,6871330,8042311,2083566,3839256);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Internationale Briefmarkenborse Sindelfingen',377,'12.07.2001','15.07.2001',107616,6,162,32,4258848,2155529,806305,2023982);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('SPIELidee',443,'26.12.2011','09.01.2012',314288,1,397,17,3031882,3391258,2265436,1016621);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Aurich',77,'08.12.2013','23.12.2013',586956,5,66,49,1095404,1191675,1949606,1827253);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hobby & Freizeit Leer',537,'14.02.2007','06.03.2007',4990,8,221,2,4691681,2799113,2007181,1699513);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Affordable Art Fair (AAF)',321,'26.04.2002','04.05.2002',920136,6,184,1,3541851,5017707,395049,1589312);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('frieda’s and friends design.markt autumn',121,'10.03.1995','21.03.1995',969191,1,403,26,4465271,1069148,213290,90502);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exponatec Cologne',95,'15.07.2000','12.08.2000',338754,1,434,45,2712161,8704359,871837,4015449);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Art Cologne',501,'18.04.2003','21.04.2003',4027,5,230,31,965594,7655643,4431036,1451451);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fine Art & Design Cologne',359,'04.03.1997','19.03.1997',786729,8,162,12,9679746,8338828,1475191,1505836);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fotohaven Hamburg',386,'23.10.2001','20.11.2001',748608,3,133,8,4640833,2313112,1040343,735765);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Art Karlsruhe',80,'22.05.2001','19.06.2001',60020,1,106,2,8351326,112693,1380897,660607);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('mitteldeutsche handwerksmesse',388,'16.06.1991','07.07.1991',686582,3,455,29,482945,9024902,1699183,2557337);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',9,'14.11.1993','06.12.1993',303463,7,66,18,9530831,3020638,3279490,429060);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',414,'07.08.1992','11.08.1992',642489,8,105,1,9286077,9988988,1419562,142207);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition universelle et internationale',26,'17.09.1997','14.10.1997',44601,6,474,12,8981376,1839742,1525990,4043210);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ghent International Exposition',246,'11.10.2016','05.11.2016',45028,7,182,46,4903071,582285,4856966,2384572);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Panama-Pacific International Exposition',330,'02.04.2020','20.04.2020',935015,6,8,18,379406,9739469,1704668,1154965);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Barcelona International Exposition',92,'13.01.1993','28.01.1993',257205,7,243,20,7237699,4040180,2363706,3910045);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Century of Progress',536,'18.08.1998','26.08.1998',196666,7,199,33,207474,5091509,1130054,285527);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exposition',262,'10.03.2014','07.04.2014',445897,6,138,11,5426813,1470003,1655748,2355159);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition Internationale des Arts et Techniques',546,'25.07.2009','16.08.2009',878014,5,281,22,955998,3347076,2845254,36160);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Exposition internationale du bicentenaire',190,'07.09.1995','17.09.1995',961063,4,82,48,3925321,9541817,4149341,42682);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels World’s Fair',155,'20.04.1991','12.05.1991',782638,3,388,6,5102385,8617488,1632069,2271013);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Century 21 Exposition',162,'16.04.2015','06.05.2015',204038,8,421,5,5979694,4144659,4443541,2444599);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Louisiana World Exposition',98,'09.01.2014','31.01.2014',100771,6,399,3,5852070,7550156,1883946,3207526);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Expo',170,'11.05.2009','31.05.2009',596752,7,103,33,9764069,8249103,3533814,3410854);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Expo Colombo',393,'15.11.2012','01.12.2012',668228,3,95,6,3100027,3566745,2085593,600258);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Taejŏn Expo',317,'26.05.2007','24.06.2007',605405,3,15,16,4600911,2770155,2852214,403325);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Железный век ',360,'23.02.1995','24.02.1995',895250,4,37,44,9529300,4380804,335576,3913729);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Европа без границ',377,'07.08.1992','07.09.1992',386946,1,263,44,4721559,4457345,108028,1137786);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Первое тысячелетие до новой эры',214,'22.08.2005','25.08.2005',20593,2,473,31,6585941,3654057,2154638,572953);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Две картины Бронзино. К завершению реставрации',385,'25.05.2010','05.06.2010',15230,4,405,3,4327381,4037870,4884232,284049);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мелкая пластика Ар Деко',330,'30.03.2014','25.04.2014',921122,7,473,40,5990662,8053352,632732,315121);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шпалеры XIX–XX веков в собрании Эрмитажа.',312,'24.06.2019','11.07.2019',506190,3,452,47,3383874,7797939,3496171,1774805);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сальвадор Дали. Магическое искусство',196,'27.06.2020','08.07.2020',688698,1,75,3,4318245,136075,3077465,1253786);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Русская сказка. От Васнецова до сих пор',304,'30.11.2003','10.12.2003',421992,2,40,34,8678615,7667008,3124166,4948990);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Пять веков европейского рисунка',100,'22.06.2008','05.07.2008',448684,7,227,7,5047939,660957,1000969,1790898);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Это было навсегда. 1968–1985',149,'15.02.2003','14.03.2003',566190,2,441,33,5500582,3741226,565458,2241516);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Международная биеннале молодого искусства',139,'23.08.2011','26.08.2011',954278,8,330,43,6726603,9120515,4658117,3654406);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Многообразие/Единство',530,'23.10.2020','15.11.2020',508589,5,140,30,2983097,5092598,2748773,270848);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Современное искусство Европы',377,'11.09.1992','09.10.1992',152230,6,448,40,2282646,2171480,1261347,4402437);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Соцреализм. Метаморфозы. Советское искусство',58,'01.06.1994','23.06.1994',197515,8,259,24,6567857,3937304,1438997,2133466);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мечты о свободе. Романтизм в России и Германии',291,'08.08.2011','05.09.2011',603020,6,135,19,9555343,765451,3009589,4497263);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шедевры русского искусства XI — начала XX века',195,'31.12.2009','31.01.2010',269752,7,490,48,8922828,6845822,3577111,2410566);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Заглянув в душу столетий',143,'20.02.1993','11.03.1993',404101,4,181,4,8259096,8527833,788299,3839001);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Веков связующая нить',439,'03.10.2010','10.10.2010',623733,1,114,26,8665434,2616538,880613,1406846);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Помнить о своих корнях, дорожить прошлым',63,'01.08.1997','04.08.1997',844317,6,368,25,7083386,5015447,3009935,3559212);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Призраки утраченного времени',511,'24.06.1996','19.07.1996',343280,3,424,50,8815318,2507925,3742801,3727422);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('История в лицах',79,'24.04.2017','05.05.2017',472626,2,452,37,3820255,8181590,2274443,1548226);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Нам жить и помнить',106,'11.10.2015','23.10.2015',289609,5,357,17,3375461,1448075,3270854,843063);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('История',6,'31.10.2019','01.11.2019',696125,6,478,33,8677624,3802287,4612039,2666568);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Страницы истории',432,'07.08.2005','14.08.2005',702025,2,289,30,9871590,1201760,3915594,1300243);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Русь. Россия. Российская империя',313,'23.03.2018','23.04.2018',150909,8,138,15,5451661,9138432,3022086,470041);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Будущее, в котором хочется жить!',76,'24.01.2012','05.02.2012',463163,4,88,39,7219770,9505158,381214,1936966);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Высокие технологии – стратегия XXI века',547,'15.01.1999','11.02.1999',505033,7,270,38,7555585,1576602,2672816,1929646);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Идеи. Гипотезы. Открытия',23,'14.09.2011','18.09.2011',128282,5,489,20,5844685,8354724,61144,4648453);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Шедевры фантастики',222,'14.09.2002','30.09.2002',564649,6,58,21,2266499,3984496,4162050,938304);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Триумф человеческого разума',388,'31.01.2006','22.02.2006',157185,4,202,38,7866623,1586050,2237358,2801897);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Вперёд, к звёздам',17,'21.12.1999','12.01.2000',421555,3,296,39,3396994,3665218,1200643,1895740);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Звёзды смотрят на нас',274,'03.04.2001','18.04.2001',101559,3,414,33,3492231,9317070,688837,2769279);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Палитра свободных звуков.',199,'08.11.2005','27.11.2005',424053,4,254,49,8413626,491023,4251709,2426643);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Свет глазами мастера',392,'20.07.2016','26.07.2016',534463,3,389,41,4465348,594451,2337087,4745290);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мастерство, фантазия, щедрость',135,'16.03.1994','26.03.1994',660329,3,49,46,1446753,8099682,2577492,2131718);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Эрмитаж интересных встреч',240,'09.01.2014','15.01.2014',60372,8,85,14,3620779,5253022,956588,2645532);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Талант годам не подвластен',175,'19.06.2017','09.07.2017',388936,7,269,44,5355747,4857708,393270,447539);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Художник эпохи',22,'17.06.2007','02.07.2007',179479,7,68,44,9278458,9051976,218163,4854015);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Кистью творца остановленный миг',290,'09.03.2003','22.03.2003',99903,2,434,33,1750657,6979420,4701319,3806822);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Бесконечный полет фантазии',347,'14.01.2009','28.01.2009',343261,8,162,19,2830142,2749120,158610,1757699);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Реформатор изобразительного искусства',535,'08.04.2011','28.04.2011',21734,6,202,7,4820821,5975215,1428751,2446972);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сказка в русской живописи',496,'21.05.2018','28.05.2018',862948,6,155,50,8906767,3115483,1897669,746820);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Путешествие в страну Вдохновение',325,'23.12.2014','19.01.2015',550101,4,77,28,5544531,6229293,3829463,4715128);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Путешествие в страну творчества',493,'04.03.1992','27.03.1992',127313,2,70,12,399527,2164265,1725863,2395243);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('В мире грёз',239,'07.09.1993','24.09.1993',441865,1,325,4,2921172,3843338,3587441,4866259);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Искусство нашего края',64,'17.08.2006','12.09.2006',432059,2,491,50,9266106,435699,3306751,3619859);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Прекрасное вокруг нас',90,'06.03.2020','10.03.2020',968334,5,52,43,6512616,2725606,820256,4027531);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fastener Expo Shanghai',24,'13.12.1999','05.01.2000',116655,8,17,46,4910317,3315499,1915788,1140523);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Design Shanghai',32,'06.01.1993','13.01.1993',11196,7,478,13,584533,2898821,1509362,4091891);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Zjtex',169,'19.05.2002','07.06.2002',279705,2,53,49,4407221,7333864,2230453,4064397);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Sino Dental',208,'02.10.2012','19.10.2012',388508,1,3,48,243656,5529967,1655966,1720265);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Guangzhou International Lighting Exhibition',524,'21.01.2013','22.01.2013',910719,5,163,45,3959801,2150556,4356996,2535179);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Guangzhou Electrical Building Technology (GEBT)',252,'02.09.2005','13.09.2005',810113,6,440,40,5301418,8913318,3243656,3915632);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('CBBE',296,'29.11.1998','15.12.1998',634428,4,446,13,1109100,2664955,3735660,2452641);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Beijing International Manufacturing Exhibition',152,'10.08.1991','06.09.1991',328007,2,285,32,5481187,3380505,1159867,4708691);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('GITF',18,'04.11.1996','05.11.1996',931154,3,153,4,2272357,233783,2197188,3480135);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ITMA Asia',256,'21.11.2019','15.12.2019',373735,8,469,50,1459068,1050466,3030215,3802057);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('LogiMAT',333,'13.04.1990','23.04.1990',534650,3,320,12,8959706,3437202,1560495,2773476);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('All in Caravaning',284,'29.09.2000','08.10.2000',603303,4,319,48,460315,400560,3619723,271082);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Haute-Savoie',291,'07.03.2001','04.04.2001',863111,7,335,35,5501355,1930132,637181,1692432);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Foire Exposition De Picardie',406,'23.05.2004','24.05.2004',326629,6,466,22,22950,1275015,485788,1936547);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Cfia Rennes',108,'24.06.2002','07.07.2002',859025,3,242,18,2015421,599746,2831214,195106);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Mulhouse',387,'27.01.2020','26.02.2020',6942,5,386,28,2028250,7939900,599691,2155056);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Provins Medieval Festival',276,'23.02.1990','21.03.1990',866854,2,459,1,6223353,387598,2985201,4794358);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Paris',67,'24.06.2020','10.07.2020',667407,1,187,11,1929044,9921906,338976,3865572);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Foire Internationale de Lyon',439,'24.03.2003','26.03.2003',624256,6,213,33,4484118,9253948,1511821,1355692);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Cannes Lions',212,'27.05.2020','09.06.2020',357740,4,177,22,1920659,4379796,2638670,2213951);
